 17044, -1636,  -784,    22,    16,    17, 0
 17024, -1624,  -708,     6,     5,     4, 0
 17048, -1628,  -784,    18,    25,     1, 0
 17100, -1720,  -652,    -7,     9,   -23, 0
 17040, -1688,  -716,     3,    -4,    -2, 0
 17084, -1776,  -824,     8,    -4,    13, 0
 17072, -1704,  -660,    22,    -2,     0, 0
 17040, -1764,  -672,    -9,   -21,     3, 0
 17064, -1688,  -800,     0,    -1,    11, 0
 17080, -1592,  -700,    27,     0,     0, 0
 17028, -1696,  -968,    13,    20,     5, 0
 17048, -1692,  -612,    17,    26,    -3, 0
 17044, -1604,  -736,     0,     0,    -5, 0
 17044, -1620,  -672,    -2,     7,    15, 0
 17200, -1492,  -376,    15,    -6,   -22, 0
 16944, -1764,   -68,   118,    41,    27, 0
 17308, -1664,  -612,   507,    19,     1, 0
 16972, -1608,   -72,   956,   -41,    -8, 0
 16888, -1792,  -388,  1135,    20,   -30, 0
 16884, -1848,  -320,  1168,   -58,   -43, 0
 17140, -1624,  -644,  1237,   -14,   -22, 0
 17032, -1672,  -384,  1481,   -38,   -33, 0
 17048, -1664,  -424,  1809,   -48,   -55, 0
 17128, -1836,  -460,  2133,   -52,   -34, 0
 17020, -1692,  -548,  2397,   -67,   -30, 0
 17044, -1792,  -580,  2526,   -54,   -49, 0
 17088, -1752,  -768,  2520,   -61,   -42, 0
 17064, -1724,  -960,  2396,   -56,   -42, 0
 17028, -1744,  -968,  2228,   -69,   -38, 0
 17032, -1820,  -828,  2092,   -52,   -48, 0
 17044, -1652,  -972,  1945,   -37,   -53, 0
 17000, -1788, -1000,  1745,   -70,   -40, 0
 17084, -1644,  -960,  1500,   -37,   -46, 0
 17068, -1680,  -876,  1224,   -34,   -56, 0
 17004, -1636,  -960,   937,    -6,   -34, 0
 16976, -1656,  -940,   650,    -9,     5, 0
 17036, -1708, -1056,   364,    -3,   -29, 0
 17016, -1636,  -792,   143,     9,   -22, 0
 17080, -1704,  -752,    -7,     8,     2, 0
 17088, -1648,  -700,   -55,     0,    19, 0
 17056, -1604,  -760,   -65,     4,     9, 0
 17024, -1732,  -664,   -81,    -2,    18, 0
